smiles GAP_eV 
c1ccc2c(c1)ccc1c3cc4ccc5c6ccccc6c6ccccc6c5c4cc3ccc21 2.058 
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6c7ccccc7ccc65)c4cc3ccc21 2.175 
c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3ccc21 2.165 
c1ccc2c(c1)c1ccccc1c1cc3c(ccc4c5ccccc5c5ccccc5c34)cc21 2.334 
c1ccc2c(c1)ccc1ccc3c4cc5c6ccccc6c6ccccc6c5cc4ccc3c12 2.463 
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccc6ccccc6c5c4cc3ccc21 2.271 
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5c6ccccc6ccc5c4cc3ccc21 2.268 
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1c2ccccc2ccc41 2.239 
c1ccc2c(c1)ccc1c3cc4c(cc3ccc21)c1ccccc1c1ccc2ccccc2c14 2.221 
c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5ccc6ccccc6c5c34)cc12 2.19 
c1ccc2c(c1)ccc1ccc3c4ccccc4c4c5ccccc5c5ccccc5c4c3c12 2.476 
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccccc4ccc3c12 2.497 
c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5c6ccccc6ccc5c34)cc12 2.187 
c1ccc2c(c1)ccc1ccc3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3c12 2.034 
c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3c12 2.184 
c1ccc2c(c1)ccc1cc3c(ccc4c5c6ccccc6ccc5c5ccccc5c34)cc12 2.201 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5ccc6ccccc6c5c34)cc12 2.294 
c1ccc2c(c1)ccc1cc3ccc4c5ccccc5c5ccc6ccccc6c5c4c3cc12 2.197 
c1ccc2c(c1)ccc1cc3ccc4c5ccccc5c5c6ccccc6ccc5c4c3cc12 2.208 
c1ccc2c(c1)ccc1ccc3cc4ccc5c6ccccc6c6ccccc6c5c4cc3c12 2.075 
c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3c12 2.17 
c1ccc2c(c1)ccc1cc3ccc4c5c6ccccc6ccc5c5ccccc5c4c3cc12 2.172 
c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3ccc4ccccc4c3c12 2.404 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6ccc7ccccc7c6c54)c3cc12 2.314 
c1ccc2c(c1)ccc1c3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3ccc21 2.056 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c6ccccc6ccc45)cc3ccc21 2.203 
c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3ccc21 2.181 
c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3ccc21 2.167 
c1ccc2cc3c(ccc4c5ccccc5c5ccc6ccc7ccccc7c6c5c34)cc2c1 2.062 
c1ccc2cc3c(ccc4c5ccccc5c5ccc6c7ccccc7ccc6c5c34)cc2c1 2.058 
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6ccccc6ccc5c34)cc2c1 2.08 
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5c6ccccc6ccc5c34)cc2c1 2.116 
c1ccc2cc3c(ccc4c5ccccc5c5c6ccccc6c6ccccc6c5c34)cc2c1 2.062 
c1ccc2c(c1)ccc1ccc3ccc4c5ccccc5c5ccc6ccccc6c5c4c3c12 2.432 
c1ccc2cc3c(ccc4c5ccccc5c5c(ccc6ccc7ccccc7c65)c34)cc2c1 2.012 
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5ccc6ccccc6c5c43)cc2c1 2.178 
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5cc6ccccc6cc5c43)cc2c1 2.01 
c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5c6ccccc6ccc5c43)cc2c1 2.19 
c1ccc2cc3c(ccc4c3ccc3c5cc6ccccc6cc5c5ccccc5c43)cc2c1 2.29 
c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7ccccc7c6cc5ccc34)cc2c1 2.208 
c1ccc2cc3c(ccc4c3ccc3c5cc6c(ccc7ccccc76)cc5ccc34)cc2c1 2.238 
c1ccc2cc3c(ccc4c5ccc6cc7ccccc7cc6c5c5ccccc5c34)cc2c1 1.989 
c1ccc2cc3c(ccc4c3ccc3c5ccc6ccccc6c5c5ccccc5c43)cc2c1 2.217 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4c5ccccc5ccc4c2ccc31 2.275 
c1ccc2c(c1)ccc1ccc3c4ccccc4c4ccc5ccc6ccccc6c5c4c3c12 2.514 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccc6ccccc6c5ccc43)cc12 2.258 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccc7ccccc7c6ccc45)c3cc12 2.291 
c1ccc2cc3c(ccc4c5ccc6c7ccccc7ccc6c5c5ccccc5c34)cc2c1 2.076 
c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccccc5c5ccccc5c34)cc2c1 2.121 
c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccc6ccccc6c5ccc43)cc2c1 2.184 
c1ccc2cc3c(ccc4c3ccc3c5ccc6cc7ccccc7cc6c5ccc43)cc2c1 2.011 
c1ccc2cc3c(ccc4c3ccc3c4ccc4c3ccc3ccc5ccccc5c34)cc2c1 2.181 
c1ccc2cc3c(ccc4c3c3ccccc3c3c5ccccc5c5ccccc5c43)cc2c1 2.078 
c1ccc2cc3c(ccc4c3ccc3c5c6ccccc6ccc5c5ccccc5c43)cc2c1 2.213 
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5c6ccccc6ccc5c43)cc2c1 2.161 
c1ccc2c(c1)ccc1c2ccc2ccc3ccc4ccc5ccc6ccccc6c5c4c3c21 2.509 
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5ccc6ccccc6c5c43)cc2c1 2.243 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4ccccc4c2ccc31 2.199 
c1ccc2cc3c(cc2c1)c1ccc2c4ccccc4ccc2c1c1ccc2ccccc2c31 2.188 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4ccccc4c2c2ccccc2c31 2.153 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1ccc3ccccc3c12 2.262 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccccc3c3ccccc3c21 2.427 
c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5ccc6ccccc6c5c4cc3ccc21 2.195 
c1ccc2c(c1)ccc1c2ccc2c3cc4c5ccccc5c5ccccc5c4cc3ccc21 2.458 
c1ccc2c(c1)ccc1cc3c(ccc4c5ccc6ccccc6c5c5ccccc5c34)cc12 2.246 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4ccc4ccc5ccccc5c43)cc12 2.268 
c1ccc2c(c1)ccc1c2ccc2ccc3ccc4ccc5c6ccccc6ccc5c4c3c21 2.515 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccccc5c5ccccc5c43)cc12 2.369 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2ccc4ccccc4c2ccc31 2.494 
c1ccc2c(c1)ccc1cc3ccc4c5ccc6ccccc6c5c5ccccc5c4c3cc12 2.187 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4ccc4ccc6ccccc6c45)c3cc12 2.295 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccccc6c6ccccc6c45)c3cc12 2.424 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6ccccc6c5ccc4c3cc12 2.473 
c1ccc2c(c1)ccc1c2ccc2c3cc4c(ccc5ccc6ccccc6c54)cc3ccc21 2.189 
c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5ccc6ccccc6c5c34)cc2c1 2.055 
c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5ccccc5c34)cc2c1 2.029 
c1ccc2cc3c(ccc4c5cc6ccccc6cc5c5ccc6ccccc6c5c34)cc2c1 1.889 
c1ccc2c(c1)ccc1c2ccc2ccc3ccc4c(ccc5ccc6ccccc6c54)c3c21 2.524 
c1ccc2cc3c(ccc4c5cc6ccccc6cc5c5c6ccccc6ccc5c34)cc2c1 1.865 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccccc4cc2c2ccccc2c31 1.972 
c1ccc2cc3c(ccc4c5cc6ccc7ccc8ccccc8c7c6cc5ccc34)cc2c1 1.908 
c1ccc2cc3c(ccc4cc5c(ccc6c7cc8ccccc8cc7ccc56)cc43)cc2c1 2.021 
c1ccc2cc3c(ccc4c5cc6ccc7c8ccccc8ccc7c6cc5ccc34)cc2c1 1.906 
c1ccc2cc3c(ccc4c5cc6c7ccccc7c7ccccc7c6cc5ccc34)cc2c1 2.054 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccc5ccccc5c4cc2ccc31 2.049 
c1ccc2c(c1)ccc1cc3c(ccc4c5cc6ccc7ccccc7c6cc5ccc34)cc12 2.083 
c1ccc2c(c1)ccc1cc3c(ccc4c5cc6c(ccc7ccccc76)cc5ccc34)cc12 2.096 
c1ccc2cc3c(ccc4c5cc6ccc7ccccc7c6cc5c5ccccc5c34)cc2c1 1.993 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4c5ccccc5ccc4c3c12 2.517 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4c(ccc5ccccc54)cc2ccc31 2.041 
c1ccc2c(c1)ccc1cc3ccc4c5cc6c(ccc7ccccc76)cc5ccc4c3cc12 2.102 
c1ccc2cc3c(ccc4c5cc6c(ccc7ccccc76)cc5c5ccccc5c34)cc2c1 1.97 
c1ccc2cc3c(ccc4c5cc6c(ccc7c8ccccc8ccc67)cc5ccc34)cc2c1 1.911 
c1ccc2cc3c(ccc4cc5ccc6c7cc8ccccc8cc7ccc6c5cc43)cc2c1 2.03 
c1ccc2cc3c(ccc4c5cc6c(ccc7ccc8ccccc8c76)cc5ccc34)cc2c1 1.906 
c1ccc2cc3c(ccc4c5c6ccccc6ccc5c5ccc6ccccc6c5c34)cc2c1 2.081 
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5ccc6ccccc6c5c34)cc2c1 2.081 
c1ccc2cc3c(ccc4c3ccc3ccc5c(ccc6ccc7ccccc7c65)c34)cc2c1 2.15 
c1ccc2cc3c(ccc4c3ccc3ccc5c6cc7ccccc7cc6ccc5c34)cc2c1 1.968 
c1ccc2cc3c(ccc4c3ccc3ccc5c6ccc7ccccc7c6ccc5c34)cc2c1 2.158 
c1ccc2cc3c(ccc4c3ccc3ccc5c6ccccc6c6ccccc6c5c34)cc2c1 2.132 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3c4ccccc4ccc3c21 2.244 
c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3ccc5c6ccccc6ccc5c34)cc12 2.237 
c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6c7ccccc7ccc6c54)c3cc12 2.25 
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5c6ccccc6ccc5c34)cc2c1 2.035 
c1ccc2cc3c(ccc4ccc5c6cc7ccccc7cc6c6ccccc6c5c43)cc2c1 2.266 
c1ccc2cc3c(ccc4ccc5c6cc7ccc8ccccc8c7cc6ccc5c43)cc2c1 2.262 
c1ccc2cc3c(ccc4ccc5c6cc7c(ccc8ccccc87)cc6ccc5c43)cc2c1 2.246 
c1ccc2cc3c(ccc4c3c3ccccc3c3ccc5cc6ccccc6cc5c34)cc2c1 1.93 
c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4ccc5ccc6ccccc6c5c43)c21 2.5 
c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5cc6ccccc6cc5c43)cc2c1 2.288 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6c(ccc7ccccc76)cc5c34)cc2c1 2.208 
c1ccc2cc3c(ccc4c3ccc3ccc5cc6ccc7ccccc7c6cc5c34)cc2c1 2.226 
c1ccc2cc3c(ccc4c3ccc3ccc5ccc6c7ccccc7ccc6c5c34)cc2c1 2.207 
c1ccc2cc3c(ccc4c3ccc3ccc5ccc6cc7ccccc7cc6c5c34)cc2c1 2.05 
c1ccc2cc3c(ccc4c3ccc3ccc5ccc6ccc7ccccc7c6c5c34)cc2c1 2.189 
c1ccc2c(c1)ccc1cc3c4ccccc4c4ccc5ccc6ccccc6c5c4c3cc12 2.395 
c1ccc2c(c1)ccc1ccc3cc4c5ccccc5c5ccc6ccccc6c5c4cc3c12 2.27 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccccc2c1c1c2ccccc2ccc31 2.25 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2ccccc2c1c1ccc2ccccc2c31 2.241 
c1ccc2c(c1)ccc1c3ccc4ccccc4c3c3c4ccccc4c4ccccc4c3c21 2.291 
c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4ccc5c6ccccc6ccc5c43)c21 2.423 
c1ccc2c(c1)ccc1ccc3cc4c5ccccc5c5c6ccccc6ccc5c4cc3c12 2.259 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccccc5c5ccccc5c4c3cc12 2.22 
c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5ccc6ccccc6c54)c3cc12 2.418 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c3ccc2ccc3ccccc3c21 2.474 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2ccccc2c2ccccc2c31 2.283 
c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1c2ccccc2ccc41 2.262 
c1ccc2c(c1)ccc1cc3c4ccc5ccccc5c4c4ccc5ccccc5c4c3cc12 2.184 
c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1ccc2ccccc2c14 2.222 
c1ccc2c(c1)ccc1cc3c(cc12)c1c2ccccc2ccc1c1ccc2ccccc2c13 2.298 
c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2ccc4ccccc4c2c13 2.482 
c1ccc2c(c1)ccc1c2ccc2ccc3c4c5ccccc5ccc4c4ccccc4c3c21 2.367 
c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccccc5c4cc3c3ccccc3c21 2.482 
c1ccc2c(c1)ccc1c3ccccc3c3cc4c5ccccc5c5ccccc5c4cc3c21 2.465 
c1ccc2c(c1)ccc1ccc3ccc4cc5c6ccccc6c6ccccc6c5cc4c3c12 2.475 
c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4ccc5ccccc5c4c2c13 2.278 
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2ccc4ccccc4c2c13 2.081 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c3ccc2ccc3ccccc3c21 2.177 
c1ccc2cc3c(cc2c1)c1ccc2ccc4ccccc4c2c1c1ccc2ccccc2c31 2.123 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1ccc2ccc4ccccc4c2c31 2.141 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2ccc4ccccc4c2c31 2.141 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccccc2c2c4ccccc4ccc2c31 2.151 
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6ccccc6c6ccccc6c5c43)c12 2.527 
c1ccc2cc3c(cc2c1)c1ccccc1c1c2c4ccccc4ccc2c2ccccc2c31 2.181 
c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccccc2c2ccccc2c31 2.085 
c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccccc2c2ccccc2c31 2.093 
c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3ccc4ccccc4c3c21 2.286 
c1ccc2c(c1)ccc1cc3c(ccc4ccc5ccc6ccc7ccccc7c6c5c43)cc12 2.293 
c1ccc2c(c1)ccc1ccc3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3c12 2.158 
c1ccc2c(c1)ccc1cc3ccc4ccc5ccc6ccc7ccccc7c6c5c4c3cc12 2.28 
c1ccc2c(c1)ccc1ccc3cc4ccc5ccc6ccc7ccccc7c6c5c4cc3c12 2.193 
c1ccc2cc3cc4c(ccc5ccc6ccc7ccc8ccccc8c7c6c54)cc3cc2c1 1.677 
c1ccc2cc3cc4c(ccc5ccc6ccc7cc8ccccc8cc7c6c54)cc3cc2c1 1.702 
c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c(ccc6ccc7ccccc7c65)c43)c12 2.556 
c1ccc2cc3cc4c(ccc5ccc6ccc7c8ccccc8ccc7c6c54)cc3cc2c1 1.672 
c1ccc2cc3cc4c(ccc5ccc6cc7ccc8ccccc8c7cc6c54)cc3cc2c1 1.582 
c1ccc2cc3cc4c(ccc5ccc6cc7cc8ccccc8cc7cc6c54)cc3cc2c1 1.366 
c1ccc2cc3cc4c(ccc5ccc6cc7c(ccc8ccccc87)cc6c54)cc3cc2c1 1.593 
c1ccc2cc3cc4c(ccc5c6ccccc6c6cc7ccccc7cc6c45)cc3cc2c1 1.534 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1ccc2cc3ccccc3cc2c14 1.658 
c1ccc2cc3c(ccc4ccc5cc6cc7c(ccc8ccccc87)cc6cc5c43)cc2c1 1.658 
c1ccc2cc3c(ccc4ccc5cc6cc7ccc8ccccc8c7cc6cc5c43)cc2c1 1.656 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1ccc2c3ccccc3ccc2c14 1.847 
c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6c7ccccc7ccc6c54)cc3cc12 1.86 
c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5ccccc5c4c4ccccc4c3c21 2.45 
c1ccc2c(c1)ccc1cc3cc4ccc5ccc6c7ccccc7ccc6c5c4cc3cc12 1.862 
c1ccc2cc3cc4c(ccc5ccc6c7ccccc7c7ccccc7c6c54)cc3cc2c1 1.722 
c1ccc2cc3cc4c(ccc5ccc6c7ccc8ccccc8c7ccc6c54)cc3cc2c1 1.687 
c1ccc2cc3cc4c(ccc5ccc6c7cc8ccccc8cc7ccc6c54)cc3cc2c1 1.733 
c1ccc2cc3cc4c(ccc5ccc6c(ccc7ccc8ccccc8c76)c54)cc3cc2c1 1.686 
c1ccc2cc3cc4c(ccc5cc6ccc7ccc8ccccc8c7c6cc54)cc3cc2c1 1.822 
c1ccc2cc3cc4c(ccc5cc6ccc7cc8ccccc8cc7c6cc54)cc3cc2c1 1.763 
c1ccc2cc3cc4c(ccc5cc6ccc7c8ccccc8ccc7c6cc54)cc3cc2c1 1.835 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1cc2cc3ccccc3cc2cc14 1.91 
c1ccc2cc3cc4c(ccc5cc6cc7c(ccc8ccccc87)cc6cc54)cc3cc2c1 1.854 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c4ccccc4c4ccccc4c3c12 2.513 
c1ccc2cc3cc4c(ccc5cc6cc7ccc8ccccc8c7cc6cc54)cc3cc2c1 1.868 
c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6c(ccc7ccccc76)cc54)cc3cc12 1.949 
c1ccc2c(c1)ccc1cc3cc4ccc5cc6c(ccc7ccccc76)cc5c4cc3cc12 1.963 
c1ccc2cc3cc4c(ccc5cc6c7ccccc7c7ccccc7c6cc54)cc3cc2c1 1.796 
c1ccc2cc3cc4c(ccc5cc6c(ccc7c8ccccc8ccc67)cc54)cc3cc2c1 1.826 
c1ccc2cc3cc4c(ccc5cc6c(ccc7cc8ccccc8cc76)cc54)cc3cc2c1 1.754 
c1ccc2cc3cc4c(ccc5cc6c(ccc7ccc8ccccc8c76)cc54)cc3cc2c1 1.821 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4c(ccc5ccccc54)cc2cc13 2.112 
c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4ccc5ccccc5c4cc2cc13 2.112 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1cc2ccc3ccccc3c2cc41 1.914 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c4ccc5ccccc5c4ccc3c12 2.553 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1cc2c(ccc3ccccc32)cc41 1.921 
c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccccc2cc1c1c2ccccc2ccc41 1.867 
c1ccc2cc3cc4c5cc6ccccc6cc5c5cc6ccccc6cc5c4cc3cc2c1 1.969 
c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccccc2cc1c1ccc2ccccc2c14 1.855 
c1ccc2cc3c(ccc4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc43)cc2c1 1.867 
c1ccc2cc3c(ccc4cc5cc6c(ccc7cc8ccccc8cc76)cc5cc43)cc2c1 2.042 
c1ccc2cc3c(ccc4cc5cc6c(ccc7c8ccccc8ccc67)cc5cc43)cc2c1 1.862 
c1ccc2cc3c(ccc4cc5cc6c7ccccc7c7ccccc7c6cc5cc43)cc2c1 2.124 
c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6ccc7ccccc7c6cc54)cc3cc12 1.964 
c1ccc2c(c1)ccc1cc3cc4ccc5cc6ccc7ccccc7c6cc5c4cc3cc12 1.973 
c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c(ccc4ccc5ccccc5c43)c12 2.472 
c1ccc2cc3c(ccc4cc5cc6ccc7c8ccccc8ccc7c6cc5cc43)cc2c1 1.873 
c1ccc2cc3c(ccc4cc5cc6ccc7cc8ccccc8cc7c6cc5cc43)cc2c1 2.086 
c1ccc2cc3c(ccc4cc5cc6ccc7ccc8ccccc8c7c6cc5cc43)cc2c1 1.869 
c1ccc2c(c1)ccc1c3cc4cc5ccc6ccc7ccccc7c6c5cc4cc3ccc21 1.697 
c1ccc2c(c1)ccc1c3cc4cc5ccc6c7ccccc7ccc6c5cc4cc3ccc21 1.695 
c1ccc2c(c1)ccc1c3cc4cc5c6ccccc6c6ccccc6c5cc4cc3ccc21 1.909 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3cc12 1.736 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4ccc6ccccc6c45)cc3cc12 1.84 
c1ccc2c(c1)ccc1cc3cc4ccc5c6ccccc6c6ccccc6c5c4cc3cc12 1.738 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6ccc7ccccc7c65)c4cc3cc12 1.846 
c1ccc2c(c1)ccc1c2ccc2c1c1ccccc1c1ccc3c4ccccc4ccc3c12 2.56 
c1ccc2c(c1)ccc1c3cc4cc5c(ccc6c7ccccc7ccc56)cc4cc3ccc21 1.699 
c1ccc2c(c1)ccc1c3cc4cc5c(ccc6ccc7ccccc7c65)cc4cc3ccc21 1.698 
c1ccc2cc3cc4c(ccc5c6ccccc6c6ccc7ccccc7c6c45)cc3cc2c1 1.607 
c1ccc2cc3cc4c(ccc5c6ccccc6c6c7ccccc7ccc6c45)cc3cc2c1 1.613 
c1ccc2cc3cc4c(ccc5c4ccc4c5ccc5ccc6ccccc6c54)cc3cc2c1 1.677 
c1ccc2cc3cc4c(ccc5c4ccc4c6cc7ccccc7cc6ccc45)cc3cc2c1 1.726 
c1ccc2cc3cc4c(ccc5c4ccc4c6ccc7ccccc7c6ccc54)cc3cc2c1 1.684 
c1ccc2cc3cc4c(ccc5c4ccc4c6ccccc6c6ccccc6c54)cc3cc2c1 1.732 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccc3ccccc3c2ccc41 1.857 
c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6ccccc6ccc45)cc3cc12 1.851 
c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4c5ccccc5c5ccccc5c43)c21 2.547 
c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c7ccccc7ccc65)c4cc3cc12 1.86 
c1ccc2cc3cc4c(ccc5c6ccc7ccccc7c6c6ccccc6c45)cc3cc2c1 1.607 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2cc3ccccc3cc2ccc41 1.67 
c1ccc2cc3c(ccc4c5cc6cc7ccc8ccccc8c7cc6cc5ccc34)cc2c1 1.666 
c1ccc2cc3c(ccc4c5cc6cc7c(ccc8ccccc87)cc6cc5ccc34)cc2c1 1.668 
c1ccc2cc3cc4c(ccc5c6cc7ccccc7cc6c6ccccc6c45)cc3cc2c1 1.538 
c1ccc2cc3cc4c(ccc5c6cc7ccc8ccccc8c7cc6ccc45)cc3cc2c1 1.596 
c1ccc2cc3cc4c(ccc5c6cc7cc8ccccc8cc7cc6ccc45)cc3cc2c1 1.379 
c1ccc2cc3cc4c(ccc5c6cc7c(ccc8ccccc87)cc6ccc45)cc3cc2c1 1.595 
c1ccc2cc3cc4c(ccc5c6c7ccccc7ccc6c6ccccc6c45)cc3cc2c1 1.594 
c1ccc2c(c1)ccc1c3ccccc3c3c4c5ccccc5ccc4c4ccccc4c3c21 2.29 
c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2ccc3c4ccccc4ccc3c21 2.441 
c1ccc2cc3cc4c(ccc5c4ccc4ccc6c7ccccc7ccc6c45)cc3cc2c1 1.668 
c1ccc2cc3cc4c(ccc5c4ccc4ccc6cc7ccccc7cc6c45)cc3cc2c1 1.718 
c1ccc2cc3cc4c(ccc5c4ccc4ccc6ccc7ccccc7c6c45)cc3cc2c1 1.698 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5ccc6ccccc6c5c4cc3cc12 1.941 
c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c6ccccc6ccc5c4cc3cc12 1.952 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1c2ccccc2ccc41 1.96 
c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1ccc2ccccc2c14 1.953 
c1ccc2c(c1)c1ccccc1c1cc3cc4c5ccccc5c5ccccc5c4cc3cc21 2.191 
c1ccc2c(c1)ccc1ccc3cc4cc5c6ccccc6c6ccccc6c5cc4cc3c12 1.909 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1ccc2ccc3ccccc3c2c14 1.825 
c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5ccc6ccccc6c5c4ccc3c21 2.444 
c1ccc2cc3cc4c(cc3cc2c1)c1c2ccccc2ccc1c1ccc2ccccc2c14 1.734 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c2ccccc2ccc41 1.729 
c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1ccc2ccccc2c41 1.72 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2ccccc2c2ccccc2c41 1.742 
c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2ccc3ccccc3c21 1.844 
c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3cc12 1.835 
c1ccc2c(c1)ccc1ccc3cc4cc5c(ccc6ccc7ccccc7c65)cc4cc3c12 1.705 
